sample_id,hand_name,hdr_name,jewelry_name,method,pred_path,gt_path,mask_path,masked_lpips,masked_ssim,masked_psnr,mask_pixels,crop_h,crop_w
aged-hand_choose_rotate|cinema_hall_4k|aged-hand_riccardoferrari-ring_silver|composite,aged-hand_choose_rotate,cinema_hall_4k,aged-hand_riccardoferrari-ring_silver,composite,./his2/aged-hand_choose_rotate/cinema_hall_4k/aged-hand_riccardoferrari-ring_silver_composite.png,./his2/aged-hand_choose_rotate/cinema_hall_4k/aged-hand_riccardoferrari-ring_silver_gt.png,./restore2/aged-hand_choose_rotate/cinema_hall_4k/aged-hand_riccardoferrari-ring_silver/cinema_hall_4k_059_mask_restored.png,0.19605332612991333,0.24291758239269257,1.3319161822359582,2883,77,117
aged-hand_choose_rotate|cinema_hall_4k|aged-hand_riccardoferrari-ring_silver|diffusion,aged-hand_choose_rotate,cinema_hall_4k,aged-hand_riccardoferrari-ring_silver,diffusion,./restore2/aged-hand_choose_rotate/cinema_hall_4k/aged-hand_riccardoferrari-ring_silver/cinema_hall_4k_059_restored.png,./his2/aged-hand_choose_rotate/cinema_hall_4k/aged-hand_riccardoferrari-ring_silver_gt.png,./restore2/aged-hand_choose_rotate/cinema_hall_4k/aged-hand_riccardoferrari-ring_silver/cinema_hall_4k_059_mask_restored.png,0.24226084351539612,0.12027408927679062,5.700616603400203,2883,77,117
aged-hand_choose_rotate|cinema_hall_4k|aged-hand_riccardoferrari-ring_silver|hist,aged-hand_choose_rotate,cinema_hall_4k,aged-hand_riccardoferrari-ring_silver,hist,./his2/aged-hand_choose_rotate/cinema_hall_4k/aged-hand_riccardoferrari-ring_silver_hist.png,./his2/aged-hand_choose_rotate/cinema_hall_4k/aged-hand_riccardoferrari-ring_silver_gt.png,./restore2/aged-hand_choose_rotate/cinema_hall_4k/aged-hand_riccardoferrari-ring_silver/cinema_hall_4k_059_mask_restored.png,0.23481670022010803,0.24577771127223969,3.506931080883853,2883,77,117
aged-hand_choose_rotate|cinema_hall_4k|aged-hand_silver-moon-ring_gold|composite,aged-hand_choose_rotate,cinema_hall_4k,aged-hand_silver-moon-ring_gold,composite,./his2/aged-hand_choose_rotate/cinema_hall_4k/aged-hand_silver-moon-ring_gold_composite.png,./his2/aged-hand_choose_rotate/cinema_hall_4k/aged-hand_silver-moon-ring_gold_gt.png,./restore2/aged-hand_choose_rotate/cinema_hall_4k/aged-hand_silver-moon-ring_gold/cinema_hall_4k_059_mask_restored.png,0.14508256316184998,0.04910149797797203,-0.66274047227518,1275,67,107
aged-hand_choose_rotate|cinema_hall_4k|aged-hand_silver-moon-ring_gold|diffusion,aged-hand_choose_rotate,cinema_hall_4k,aged-hand_silver-moon-ring_gold,diffusion,./restore2/aged-hand_choose_rotate/cinema_hall_4k/aged-hand_silver-moon-ring_gold/cinema_hall_4k_059_restored.png,./his2/aged-hand_choose_rotate/cinema_hall_4k/aged-hand_silver-moon-ring_gold_gt.png,./restore2/aged-hand_choose_rotate/cinema_hall_4k/aged-hand_silver-moon-ring_gold/cinema_hall_4k_059_mask_restored.png,0.10648949444293976,0.41961830854415894,9.969417142555097,1275,67,107
aged-hand_choose_rotate|cinema_hall_4k|aged-hand_silver-moon-ring_gold|hist,aged-hand_choose_rotate,cinema_hall_4k,aged-hand_silver-moon-ring_gold,hist,./his2/aged-hand_choose_rotate/cinema_hall_4k/aged-hand_silver-moon-ring_gold_hist.png,./his2/aged-hand_choose_rotate/cinema_hall_4k/aged-hand_silver-moon-ring_gold_gt.png,./restore2/aged-hand_choose_rotate/cinema_hall_4k/aged-hand_silver-moon-ring_gold/cinema_hall_4k_059_mask_restored.png,0.18200404942035675,0.0036543025635182858,1.176053458382985,1275,67,107
aged-hand_choose_rotate|cinema_hall_4k|aged-hand_silver-moon-ring_silver|composite,aged-hand_choose_rotate,cinema_hall_4k,aged-hand_silver-moon-ring_silver,composite,./his2/aged-hand_choose_rotate/cinema_hall_4k/aged-hand_silver-moon-ring_silver_composite.png,./his2/aged-hand_choose_rotate/cinema_hall_4k/aged-hand_silver-moon-ring_silver_gt.png,./restore2/aged-hand_choose_rotate/cinema_hall_4k/aged-hand_silver-moon-ring_silver/cinema_hall_4k_059_mask_restored.png,0.15210258960723877,0.06396305561065674,-0.8766702263291257,1275,67,107
aged-hand_choose_rotate|cinema_hall_4k|aged-hand_silver-moon-ring_silver|diffusion,aged-hand_choose_rotate,cinema_hall_4k,aged-hand_silver-moon-ring_silver,diffusion,./restore2/aged-hand_choose_rotate/cinema_hall_4k/aged-hand_silver-moon-ring_silver/cinema_hall_4k_059_restored.png,./his2/aged-hand_choose_rotate/cinema_hall_4k/aged-hand_silver-moon-ring_silver_gt.png,./restore2/aged-hand_choose_rotate/cinema_hall_4k/aged-hand_silver-moon-ring_silver/cinema_hall_4k_059_mask_restored.png,0.12650075554847717,0.32776087522506714,8.886448932077453,1275,67,107
aged-hand_choose_rotate|cinema_hall_4k|aged-hand_silver-moon-ring_silver|hist,aged-hand_choose_rotate,cinema_hall_4k,aged-hand_silver-moon-ring_silver,hist,./his2/aged-hand_choose_rotate/cinema_hall_4k/aged-hand_silver-moon-ring_silver_hist.png,./his2/aged-hand_choose_rotate/cinema_hall_4k/aged-hand_silver-moon-ring_silver_gt.png,./restore2/aged-hand_choose_rotate/cinema_hall_4k/aged-hand_silver-moon-ring_silver/cinema_hall_4k_059_mask_restored.png,0.16716662049293518,-0.012511317618191242,-0.4994993411021417,1275,67,107
aged-hand_choose_rotate|indoor_pool_4k|aged-hand_ch-gladysiewski_gold|composite,aged-hand_choose_rotate,indoor_pool_4k,aged-hand_ch-gladysiewski_gold,composite,./his2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_ch-gladysiewski_gold_composite.png,./his2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_ch-gladysiewski_gold_gt.png,./restore2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_ch-gladysiewski_gold/indoor_pool_4k_059_mask_restored.png,0.05348075181245804,0.7917817234992981,10.55651524085312,1740,46,111
aged-hand_choose_rotate|indoor_pool_4k|aged-hand_ch-gladysiewski_gold|diffusion,aged-hand_choose_rotate,indoor_pool_4k,aged-hand_ch-gladysiewski_gold,diffusion,./restore2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_ch-gladysiewski_gold/indoor_pool_4k_059_restored.png,./his2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_ch-gladysiewski_gold_gt.png,./restore2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_ch-gladysiewski_gold/indoor_pool_4k_059_mask_restored.png,0.037409234791994095,0.6890369653701782,11.946202241925985,1740,46,111
aged-hand_choose_rotate|indoor_pool_4k|aged-hand_ch-gladysiewski_gold|hist,aged-hand_choose_rotate,indoor_pool_4k,aged-hand_ch-gladysiewski_gold,hist,./his2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_ch-gladysiewski_gold_hist.png,./his2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_ch-gladysiewski_gold_gt.png,./restore2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_ch-gladysiewski_gold/indoor_pool_4k_059_mask_restored.png,0.03796744346618652,0.7329815030097961,11.386155999129272,1740,46,111
aged-hand_choose_rotate|indoor_pool_4k|aged-hand_ch-gladysiewski_silver|composite,aged-hand_choose_rotate,indoor_pool_4k,aged-hand_ch-gladysiewski_silver,composite,./his2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_ch-gladysiewski_silver_composite.png,./his2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_ch-gladysiewski_silver_gt.png,./restore2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_ch-gladysiewski_silver/indoor_pool_4k_059_mask_restored.png,0.06920593976974487,0.8290767073631287,9.952858218485218,1740,46,111
aged-hand_choose_rotate|indoor_pool_4k|aged-hand_ch-gladysiewski_silver|diffusion,aged-hand_choose_rotate,indoor_pool_4k,aged-hand_ch-gladysiewski_silver,diffusion,./restore2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_ch-gladysiewski_silver/indoor_pool_4k_059_restored.png,./his2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_ch-gladysiewski_silver_gt.png,./restore2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_ch-gladysiewski_silver/indoor_pool_4k_059_mask_restored.png,0.03732198104262352,0.767829954624176,12.06973896511965,1740,46,111
aged-hand_choose_rotate|indoor_pool_4k|aged-hand_ch-gladysiewski_silver|hist,aged-hand_choose_rotate,indoor_pool_4k,aged-hand_ch-gladysiewski_silver,hist,./his2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_ch-gladysiewski_silver_hist.png,./his2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_ch-gladysiewski_silver_gt.png,./restore2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_ch-gladysiewski_silver/indoor_pool_4k_059_mask_restored.png,0.08626758307218552,0.762955904006958,10.926645506307517,1740,46,111
aged-hand_choose_rotate|indoor_pool_4k|aged-hand_golden-ring-test_gold|composite,aged-hand_choose_rotate,indoor_pool_4k,aged-hand_golden-ring-test_gold,composite,./his2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_golden-ring-test_gold_composite.png,./his2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_golden-ring-test_gold_gt.png,./restore2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_golden-ring-test_gold/indoor_pool_4k_059_mask_restored.png,0.03575023636221886,0.742129921913147,10.81141074538888,2912,56,119
aged-hand_choose_rotate|indoor_pool_4k|aged-hand_golden-ring-test_gold|diffusion,aged-hand_choose_rotate,indoor_pool_4k,aged-hand_golden-ring-test_gold,diffusion,./restore2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_golden-ring-test_gold/indoor_pool_4k_059_restored.png,./his2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_golden-ring-test_gold_gt.png,./restore2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_golden-ring-test_gold/indoor_pool_4k_059_mask_restored.png,0.04790982976555824,0.5390051007270813,11.22338507709012,2912,56,119
aged-hand_choose_rotate|indoor_pool_4k|aged-hand_golden-ring-test_gold|hist,aged-hand_choose_rotate,indoor_pool_4k,aged-hand_golden-ring-test_gold,hist,./his2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_golden-ring-test_gold_hist.png,./his2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_golden-ring-test_gold_gt.png,./restore2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_golden-ring-test_gold/indoor_pool_4k_059_mask_restored.png,0.08264091610908508,0.5893823504447937,9.609953799171633,2912,56,119
aged-hand_choose_rotate|indoor_pool_4k|aged-hand_golden-ring-test_silver|composite,aged-hand_choose_rotate,indoor_pool_4k,aged-hand_golden-ring-test_silver,composite,./his2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_golden-ring-test_silver_composite.png,./his2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_golden-ring-test_silver_gt.png,./restore2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_golden-ring-test_silver/indoor_pool_4k_059_mask_restored.png,0.07598428428173065,0.7593015432357788,9.193627484757767,2912,56,119
aged-hand_choose_rotate|indoor_pool_4k|aged-hand_golden-ring-test_silver|diffusion,aged-hand_choose_rotate,indoor_pool_4k,aged-hand_golden-ring-test_silver,diffusion,./restore2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_golden-ring-test_silver/indoor_pool_4k_059_restored.png,./his2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_golden-ring-test_silver_gt.png,./restore2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_golden-ring-test_silver/indoor_pool_4k_059_mask_restored.png,0.0356522761285305,0.6359449028968811,11.873411630536303,2912,56,119
aged-hand_choose_rotate|indoor_pool_4k|aged-hand_golden-ring-test_silver|hist,aged-hand_choose_rotate,indoor_pool_4k,aged-hand_golden-ring-test_silver,hist,./his2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_golden-ring-test_silver_hist.png,./his2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_golden-ring-test_silver_gt.png,./restore2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_golden-ring-test_silver/indoor_pool_4k_059_mask_restored.png,0.15021467208862305,0.49083712697029114,7.501967829866951,2912,56,119
aged-hand_choose_rotate|indoor_pool_4k|aged-hand_riccardoferrari-ring_gold|composite,aged-hand_choose_rotate,indoor_pool_4k,aged-hand_riccardoferrari-ring_gold,composite,./his2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_riccardoferrari-ring_gold_composite.png,./his2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_riccardoferrari-ring_gold_gt.png,./restore2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_riccardoferrari-ring_gold/indoor_pool_4k_059_mask_restored.png,0.04470909386873245,0.7207489609718323,9.766201627883245,2883,77,117
aged-hand_choose_rotate|indoor_pool_4k|aged-hand_riccardoferrari-ring_gold|diffusion,aged-hand_choose_rotate,indoor_pool_4k,aged-hand_riccardoferrari-ring_gold,diffusion,./restore2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_riccardoferrari-ring_gold/indoor_pool_4k_059_restored.png,./his2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_riccardoferrari-ring_gold_gt.png,./restore2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_riccardoferrari-ring_gold/indoor_pool_4k_059_mask_restored.png,0.05130115896463394,0.5683245062828064,11.726722505636618,2883,77,117
aged-hand_choose_rotate|indoor_pool_4k|aged-hand_riccardoferrari-ring_gold|hist,aged-hand_choose_rotate,indoor_pool_4k,aged-hand_riccardoferrari-ring_gold,hist,./his2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_riccardoferrari-ring_gold_hist.png,./his2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_riccardoferrari-ring_gold_gt.png,./restore2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_riccardoferrari-ring_gold/indoor_pool_4k_059_mask_restored.png,0.06845349073410034,0.6205546259880066,10.610266794039616,2883,77,117
aged-hand_choose_rotate|indoor_pool_4k|aged-hand_riccardoferrari-ring_silver|composite,aged-hand_choose_rotate,indoor_pool_4k,aged-hand_riccardoferrari-ring_silver,composite,./his2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_riccardoferrari-ring_silver_composite.png,./his2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_riccardoferrari-ring_silver_gt.png,./restore2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_riccardoferrari-ring_silver/indoor_pool_4k_059_mask_restored.png,0.05032036826014519,0.8071944117546082,8.772806375789887,2883,77,117
aged-hand_choose_rotate|indoor_pool_4k|aged-hand_riccardoferrari-ring_silver|diffusion,aged-hand_choose_rotate,indoor_pool_4k,aged-hand_riccardoferrari-ring_silver,diffusion,./restore2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_riccardoferrari-ring_silver/indoor_pool_4k_059_restored.png,./his2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_riccardoferrari-ring_silver_gt.png,./restore2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_riccardoferrari-ring_silver/indoor_pool_4k_059_mask_restored.png,0.06305603682994843,0.6163104772567749,10.044178903087195,2883,77,117
aged-hand_choose_rotate|indoor_pool_4k|aged-hand_riccardoferrari-ring_silver|hist,aged-hand_choose_rotate,indoor_pool_4k,aged-hand_riccardoferrari-ring_silver,hist,./his2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_riccardoferrari-ring_silver_hist.png,./his2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_riccardoferrari-ring_silver_gt.png,./restore2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_riccardoferrari-ring_silver/indoor_pool_4k_059_mask_restored.png,0.07329411059617996,0.6238255500793457,8.38003391748168,2883,77,117
aged-hand_choose_rotate|indoor_pool_4k|aged-hand_silver-moon-ring_gold|composite,aged-hand_choose_rotate,indoor_pool_4k,aged-hand_silver-moon-ring_gold,composite,./his2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_silver-moon-ring_gold_composite.png,./his2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_silver-moon-ring_gold_gt.png,./restore2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_silver-moon-ring_gold/indoor_pool_4k_059_mask_restored.png,0.03832383453845978,0.7157905101776123,6.784222090792169,1275,67,107
aged-hand_choose_rotate|indoor_pool_4k|aged-hand_silver-moon-ring_gold|diffusion,aged-hand_choose_rotate,indoor_pool_4k,aged-hand_silver-moon-ring_gold,diffusion,./restore2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_silver-moon-ring_gold/indoor_pool_4k_059_restored.png,./his2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_silver-moon-ring_gold_gt.png,./restore2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_silver-moon-ring_gold/indoor_pool_4k_059_mask_restored.png,0.01953577995300293,0.6375166177749634,13.0982912465516,1275,67,107
aged-hand_choose_rotate|indoor_pool_4k|aged-hand_silver-moon-ring_gold|hist,aged-hand_choose_rotate,indoor_pool_4k,aged-hand_silver-moon-ring_gold,hist,./his2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_silver-moon-ring_gold_hist.png,./his2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_silver-moon-ring_gold_gt.png,./restore2/aged-hand_choose_rotate/indoor_pool_4k/aged-hand_silver-moon-ring_gold/indoor_pool_4k_059_mask_restored.png,0.0683964192867279,0.4833172559738159,8.750342554593052,1275,67,107
